step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,B_stopped,B_accumulated_waiting_time,B_average_speed,E_stopped,E_accumulated_waiting_time,E_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
425.0,6,152.0,5.066666666666666,7.820975473934875,5,131.0,0.3630978631034815,1,27.0,0.711938846991655,6,158.0
430.0,6,182.0,6.5,9.195230381583803,5,156.0,0.5527616013375144,1,34.0,0.7404829152198543,6,190.0
435.0,8,81.0,2.892857142857143,4.946052789946817,6,77.0,0.09469599356779038,2,40.0,0.5727238572847548,8,117.0
440.0,11,130.0,4.642857142857143,6.009971539437311,10,94.0,0.00020607882725008248,1,42.0,0.18034855018781804,11,136.0
445.0,11,124.0,4.592592592592593,5.125705735195777,7,85.0,0.08773376683204503,3,55.0,0.35473118540924836,10,140.0
450.0,10,102.0,3.923076923076923,4.711167496763978,7,96.0,0.05068324840276487,2,20.0,0.052332316986932456,9,116.0
455.0,12,158.0,6.32,4.703229539964446,8,137.0,0.23060502365231159,4,36.0,0.3030752448355962,12,173.0
460.0,12,181.0,7.869565217391305,4.016782858583993,10,186.0,0.16880394815529043,2,10.0,0.18637445076557366,12,196.0
465.0,7,103.0,4.478260869565218,5.437284959304807,5,128.0,0.31671724854168715,2,20.0,0.44580372045999844,7,148.0
470.0,7,122.0,4.357142857142857,6.280218821625122,5,120.0,0.12895376885679888,2,20.0,0.3706146448031813,7,140.0
475.0,11,170.0,5.483870967741935,7.119789780644799,7,151.0,0.0902727391630453,3,34.0,0.5580486971072758,10,185.0
480.0,12,216.0,7.448275862068965,6.57810816017111,7,186.0,0.14980694236607497,5,42.0,0.31675948510230123,12,228.0
485.0,13,277.0,11.08,3.596323023263241,7,224.0,0.20418537671054554,6,68.0,0.2105860664839917,13,292.0
490.0,10,225.0,8.653846153846153,3.8326194800382134,7,218.0,0.24352587978065582,3,46.0,0.18658517184138404,10,264.0
495.0,11,266.0,8.580645161290322,5.529610268093288,9,238.0,0.13003714234220168,2,28.0,0.08379096374247462,11,266.0
500.0,9,291.0,9.387096774193548,5.870397601115099,7,264.0,0.10540284228981385,2,38.0,0.43199845649727814,9,302.0
