step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,B_stopped,B_accumulated_waiting_time,B_average_speed,E_stopped,E_accumulated_waiting_time,E_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
860.0,185,64908.0,339.8324607329843,0.24310763892519363,25,6737.0,0.05732544347123426,82,41729.0,0.0,107,48466.0
865.0,185,65831.0,344.6649214659686,0.3406487848765915,25,6862.0,0.018622655730133157,82,42139.0,0.01197334293965433,107,49001.0
870.0,187,66759.0,347.703125,0.18203215396415526,26,6990.0,0.024677513456694784,82,42549.0,0.0,108,49539.0
875.0,187,67692.0,354.4083769633508,0.23548603326363501,27,7123.0,0.05669538218528209,82,42959.0,0.010996376716380029,109,50082.0
880.0,185,68458.0,356.5520833333333,0.15995725000791292,25,7100.0,0.028708345187277128,82,43369.0,0.0,107,50469.0
885.0,187,69390.0,357.680412371134,0.36870859377769216,27,7221.0,0.05504881654748747,82,43779.0,0.0,109,51000.0
890.0,188,70326.0,362.50515463917526,0.3055401114256962,28,7357.0,9.277045329817656e-05,82,44189.0,0.0,110,51546.0
895.0,190,71274.0,367.3917525773196,0.24258430056372002,29,7500.0,4.310811496786773e-06,82,44599.0,0.0,111,52099.0
900.0,189,72205.0,372.19072164948454,0.12131047940946536,28,7626.0,0.011584955652957921,82,45009.0,0.0,110,52635.0
905.0,190,73153.0,375.14358974358976,0.2697568770910121,29,7769.0,8.516543184970284e-06,82,45419.0,0.011599288034160387,111,53188.0
910.0,189,74040.0,379.6923076923077,0.22661081205235586,27,7876.0,0.013258375717487784,82,45829.0,0.0,109,53705.0
915.0,189,74985.0,384.53846153846155,0.3717938379288087,27,7985.0,0.03227140950251051,82,46239.0,0.011869048632863931,109,54224.0
920.0,190,75930.0,387.3979591836735,0.34602260747131663,27,8120.0,0.0,82,46649.0,0.0,109,54769.0
925.0,189,76875.0,392.21938775510205,0.28831241062230606,27,8255.0,0.0,82,47059.0,0.0,109,55314.0
930.0,190,77825.0,403.2383419689119,0.10526117114153644,27,8390.0,0.046799098237343725,82,47469.0,0.0,109,55859.0
935.0,192,78781.0,406.08762886597935,0.06804317368345854,28,8527.0,2.4679220573339543e-05,82,47879.0,0.0,110,56406.0
940.0,192,79734.0,404.74111675126903,0.17207452670478923,27,8660.0,0.0,82,48289.0,0.0,109,56949.0
945.0,192,80694.0,407.54545454545456,0.35857446992518444,27,8795.0,0.0,82,48699.0,0.011461127946208986,109,57494.0
950.0,193,81655.0,414.492385786802,0.23429606023548608,27,8930.0,0.06179539325921943,82,49109.0,0.0,109,58039.0
955.0,194,82622.0,415.1859296482412,0.2297092518162666,28,9067.0,5.0918125268291504e-05,82,49519.0,0.011042274293652843,110,58586.0
960.0,195,83593.0,420.06532663316585,0.19787720072128426,28,9207.0,0.0,82,49929.0,0.0,110,59136.0
965.0,196,84568.0,422.84,0.13698359141334973,28,9347.0,0.004141477545186508,82,50339.0,0.0,110,59686.0
970.0,196,85545.0,427.725,0.1382814188368551,28,9487.0,0.0,82,50749.0,0.0,110,60236.0
975.0,196,86525.0,432.625,0.23402715646180944,28,9627.0,0.06253512514380542,82,51159.0,0.0,110,60786.0
980.0,196,87480.0,437.4,0.16583202589542143,27,9740.0,0.00849836469858398,82,51569.0,0.0,109,61309.0
985.0,196,88460.0,442.3,0.22298201919695074,27,9875.0,0.0,82,51979.0,0.0,109,61854.0
990.0,197,89441.0,451.72222222222223,0.06628877876676316,27,10010.0,0.0,82,52389.0,0.0,109,62399.0
995.0,197,90426.0,456.6969696969697,0.02341885509704583,27,10145.0,0.0,82,52799.0,0.0,109,62944.0
1000.0,197,91411.0,461.67171717171715,0.05643765271146535,27,10280.0,0.03395878637231984,82,53209.0,0.0,109,63489.0
1005.0,197,92396.0,461.98,0.10455766019675354,27,10415.0,0.0,82,53619.0,0.0,109,64034.0
1010.0,198,93384.0,466.92,0.12006753598307386,27,10550.0,0.0,82,54029.0,0.011265983278186774,109,64579.0
1015.0,198,94374.0,471.87,0.06887337162776191,27,10685.0,0.0,82,54439.0,0.0,109,65124.0
